Beautiful,Confusing,Courageous,Fascinating,Funny,Informative,Ingenious,Inspiring,Jaw-dropping,Longwinded,OK,Obnoxious,Persuasive,Unconvincing,description,filmed,keywords,length,nratings,nviews,speaker,ted_event,thumbnail,tid,title,url,title_idiap,related_themes,related_videos
0.0531328320802,0.00501253132832,0.0170426065163,0.255137844612,0.0140350877193,0.149874686717,0.137844611529,0.0401002506266,0.0982456140351,0.000501253132832,0.0355889724311,0.00350877192982,0.157393483709,0.0325814536341,Mona Lisa is one of the best-known faces on the planet. But would you recognize an image of Leonardo da Vinci? Illustrator Siegfried Woldhek uses some thoughtful image-analysis techniques to find what he believes is the true face of Leonardo.,20080228,"[art, demo, design, entertainment, history, technology]",4.4,1995,1175256,Siegfried Woldhek,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/36652_480x360.jpg?quality=89&w=600,235,The search for the true face of Leonardo,http://www.ted.com/talks/siegfried_woldhek_shows_how_he_found_the_true_face_of_leonardo,Siegfried Woldhek shows how he found the true face of Leonardo,"[u'The Creative Spark', u'Presentation Innovation', u'Unconventional Explanations']","[u'Ursus Wehrli tidies up art', u'Vik Muniz: Art with wire, sugar, chocolate and string', u'Arthur Ganson: Moving sculpture']"
0.0100166944908,0.0204507512521,0.0187813021703,0.272537562604,0.0108514190317,0.182387312187,0.100166944908,0.0901502504174,0.159015025042,0.00417362270451,0.050918196995,0.00584307178631,0.0392320534224,0.0354757929883,"Neuroscientist and inventor Christopher deCharms demonstrates a new way to use fMRI to show brain activity -- thoughts, emotions, pain -- while it is happening. In other words, you can actually see how you feel.",20080228,"[biology, brain, business, demo, medicine, science, technology, visualizations]",4.03333333333,2396,1351605,Christopher deCharms,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/35408_480x360.jpg?quality=89&w=600,236,A look inside the brain in real time,http://www.ted.com/talks/christopher_decharms_scans_the_brain_in_real_time,Christopher deCharms: A look inside the brain in real time,"[u'Art Unusual', u'Medicine Without Borders', u'How the Mind Works']","[u'VS Ramachandran: 3 clues to understanding your brain', u'Kwabena Boahen on a computer that works like the brain', u'Jeff Hawkins: How brain science will change computing']"
0.0468031759298,0.0568324279148,0.0192227329712,0.133723359799,0.258253238613,0.0367739239448,0.0900543251149,0.160468031759,0.0750104471375,0.0261178437108,0.024655244463,0.0407438361889,0.0135812787296,0.0177601337234,"Clifford Stoll captivates his audience with a wildly energetic sprinkling of anecdotes, observations, asides -- and even a science experiment. After all, by his own definition, he's a scientist: ""Once I do something, I want to do something else.""",20060227,"[culture, education, science, technology, web]",17.95,4786,2196669,Clifford Stoll,TED2006,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/84d386c80ee4b48a1466045a92a69c544d22d8c7_2880x1620.jpg?quality=89&w=600,237,The call to learn,http://www.ted.com/talks/clifford_stoll_on_everything,Clifford Stoll: The call to learn,"[u'Bold Predictions, Stern Warnings', u'Presentation Innovation', u'How We Learn']","[u'Ken Robinson says schools kill creativity', u'Neil Gershenfeld on Fab Labs', u'Arthur Benjamin does ""Mathemagic""']"
0.0815217391304,0.0135869565217,0.0135869565217,0.198369565217,0.0217391304348,0.334239130435,0.0135869565217,0.111413043478,0.0217391304348,0.0,0.119565217391,0.0271739130435,0.0244565217391,0.0190217391304,"Filmmaker David Hoffman shares footage from his feature-length documentary Sputnik Mania, which shows how the Soviet Union's launch of Sputnik in 1957 led to both the space race and the arms race -- and jump-started science and math education around the world.",20070302,"[education, history, math, politics, science, space, technology, war]",3.83333333333,368,273744,David Hoffman,TED2007,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/36761_480x360.jpg?quality=89&w=600,239,Sputnik mania,http://www.ted.com/talks/david_hoffman_shares_his_sputnik_mania,David Hoffman shares his Sputnik mania,"[u'Tales of Invention', u'Master Storytellers', u'Technology, History and Destiny', u'Peering into Space']","[u'Burt Rutan sees the future of space', u'Carolyn Porco: This is Saturn', u'George Smoot: The design of the universe']"
0.136929460581,0.112033195021,0.0155601659751,0.054979253112,0.00103734439834,0.0176348547718,0.045643153527,0.0612033195021,0.0248962655602,0.0435684647303,0.176348547718,0.0726141078838,0.00829875518672,0.229253112033,"What would a music video look like if it were directed by the music, purely as an expression of a great song, rather than driven by a filmmaker's concept? Designer Jakob Trollback shares the results of his experiment in the form.",20070302,"[animation, art, demo, design, entertainment, film, music, online video, visualizations]",4.0,964,455347,Jakob Trollback,TED2007,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/36919_480x360.jpg?quality=89&w=600,241,A new kind of music video,http://www.ted.com/talks/jakob_trollback_rethinks_the_music_video,Jakob Trollback rethinks the music video,"[u'Presentation Innovation', u'Art Unusual', u'Design That Matters', u'The Creative Spark']","[u""Jonathan Harris: the Web's secret stories"", u'Golan Levin on software (as) art', u'Stefan Sagmeister: Designing with slogans']"
0.0501138952164,0.00961781827385,0.0721336370539,0.24702606935,0.0172108327006,0.165780814984,0.0582131106049,0.181979245761,0.0716274360921,0.0108833206783,0.0349278663629,0.0111364211592,0.0485952923311,0.0207542394331,"In keeping with the theme of TED2008, professor Stephen Hawking asks some Big Questions about our universe -- How did the universe begin? How did life begin? Are we alone? -- and discusses how we might go about answering them.",20080226,"[String theory, evolution, math, physics, science, time, universe]",10.2,3951,8032271,Stephen Hawking,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/9cc7d7673d8d59197905479a94233bf03ac7a96d_800x600.jpg?quality=89&w=600,242,Questioning the universe,http://www.ted.com/talks/stephen_hawking_asks_big_questions_about_the_universe,Stephen Hawking: Questioning the universe,"[u'How the Mind Works', u'To Boldly Go ...', u'Peering into Space']","[u'David Deutsch: Chemical scum that dream of distant quasars', u""Brian Cox: CERN's supercollider"", u'Richard Dawkins: Why the universe seems so strange']"
0.0110264310037,0.0118371979893,0.105237554727,0.0544835414302,0.00924274363548,0.168801686395,0.0134587319604,0.231068590887,0.0854548402789,0.0192962542565,0.0209177882277,0.0337279065996,0.189233014432,0.0462137181774,"In this brand-new slideshow (premiering on TED.com), Al Gore presents evidence that the pace of climate change may be even worse than scientists recently predicted. He challenges us to act.",20080302,"[activism, climate change, global issues, politics, science]",27.9,6167,1634648,Al Gore,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/566c14767bd62c5ff760e483c5b16cd2753328cd_2880x1620.jpg?quality=89&w=600,243,New thinking on the climate crisis,http://www.ted.com/talks/al_gore_s_new_thinking_on_the_climate_crisis,Al Gore: New thinking on the climate crisis,"[u'Bold Predictions, Stern Warnings', u'A Greener Future?']","[u'John Doerr sees salvation and profit in greentech', u""David Keith's unusual climate change idea"", u'Alex Steffen: The route to a sustainable future']"
0.0157550535077,0.00148632580262,0.00862068965517,0.166072136346,0.013079667063,0.0823424494649,0.319758224336,0.131886642885,0.234443123266,0.000792707094728,0.00792707094728,0.00138723741577,0.015556876734,0.00089179548157,"Building sophisticated educational tools out of cheap parts, Johnny Lee demos his cool Wii Remote hacks, which turn the $40 video game controller into a digital whiteboard, a touchscreen and a head-mounted 3-D viewer.",20080227,"[business, demo, design, education, entertainment, gaming, hack, technology]",5.66666666667,10092,5371204,Johnny Lee,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/5a2028327d0f131b820d1e8b042bb482ddc66db1_1600x1200.jpg?quality=89&w=600,245,Free or cheap Wii Remote hacks,http://www.ted.com/talks/johnny_lee_demos_wii_remote_hacks,Johnny Lee demos Wii Remote hacks,"[u'Tales of Invention', u'Presentation Innovation', u""What's Next in Tech"", u'How We Learn']","[u'Blaise Aguera y Arcas demos Photosynth', u'Anand Agarawala demos BumpTop', u'David Perry: Are games better than life?']"
0.177137870855,0.0139616055846,0.0741710296684,0.143979057592,0.00087260034904,0.0453752181501,0.0916230366492,0.207678883072,0.122164048866,0.0174520069808,0.0270506108202,0.0322862129145,0.0130890052356,0.0331588132635,"Tod Machover of MIT's Media Lab is devoted to extending musical expression to everyone, from virtuosos to amateurs, and in the most diverse forms, from opera to video games. He and composer Dan Ellsey shed light on what's next.",20080302,"[creativity, demo, design, entertainment, health care, live music, music, technology, writing]",20.6833333333,1146,468385,Tod Machover + Dan Ellsey,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/38589_480x360.jpg?quality=89&w=600,246,Inventing instruments that unlock new music,http://www.ted.com/talks/tod_machover_and_dan_ellsey_play_new_music,Tod Machover and Dan Ellsey play new music,"[u""What's Next in Tech"", u'Tales of Invention', u'Live Music', u'Spectacular Performance']","[u'Evelyn Glennie: How to truly listen', u'Benjamin Zander: The transformative power of classical music', u'Pamelia Kurstin plays the theremin']"
0.0150585610708,0.0133853876185,0.0195203569437,0.142219743447,0.00390407138873,0.308979364194,0.0518683770218,0.14947016174,0.0384829894032,0.0223089793642,0.058561070831,0.00167317345231,0.158393753486,0.016174010039,Yochai Benkler explains how collaborative projects like Wikipedia and Linux represent the next stage of human organization.,20050706,"[Google, business, collaboration, economics, law, social change, technology, wikipedia]",17.8666666667,1793,707996,Yochai Benkler,TEDGlobal 2005,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/38680_480x360.jpg?quality=89&w=600,247,The new open-source economics,http://www.ted.com/talks/yochai_benkler_on_the_new_open_source_economics,Yochai Benkler on the new open-source economics,"[u'Not Business as Usual', u'Tales of Invention', u'The Rise of Collaboration']","[u'Charles Leadbeater: The era of open innovation', u'Howard Rheingold: The new power of collaboration', u'Clay Shirky: Institutions vs. collaboration']"
0.00639269406393,0.00730593607306,0.0560121765601,0.096803652968,0.0392694063927,0.346118721461,0.0286149162861,0.0541856925419,0.106240487062,0.00395738203957,0.0493150684932,0.01400304414,0.163165905632,0.0286149162861,"Alisa Miller, head of Public Radio International, talks about why -- though we want to know more about the world than ever -- the media is actually showing us less. Eye-opening stats and graphs.",20080302,"[Google, business, economics, entertainment, global issues, media, news]",4.48333333333,3285,1652997,Alisa Miller,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/41661_480x360.jpg?quality=89&w=600,248,How the news distorts our worldview,http://www.ted.com/talks/alisa_miller_shares_the_news_about_the_news,Alisa Miller: The news about the news,"[u'Media With Meaning', u'Bold Predictions, Stern Warnings', u'How We Learn', u'Words About Words']","[u'Hans Rosling: Stats that reshape your worldview', u'Sasa Vucinic invests in free press', u'Chris Jordan: Turning powerful stats into art']"
0.0279823269514,0.00147275405007,0.162002945508,0.0751104565538,0.0,0.148748159057,0.0736377025037,0.256259204713,0.0338733431517,0.00589101620029,0.020618556701,0.0,0.179675994109,0.0147275405007,"Dr. Ernest Madu runs the Heart Institute of the Caribbean in Kingston, Jamaica, where he proves that -- with careful design, smart technical choices, and a true desire to serve -- it's possible to offer world-class healthcare in the developing world.",20070605,"[Africa, activism, global development, global issues, health, health care, heart health, public health, science]",16.7166666667,679,352341,Ernest Madu,TEDGlobal 2007,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/38806_480x360.jpg?quality=89&w=600,249,World-class health care,http://www.ted.com/talks/ernest_madu_on_world_class_health_care,Ernest Madu on world-class health care,"[u'Africa: The Next Chapter', u'Medicine Without Borders', u'Rethinking Poverty']","[u'Bill Clinton on rebuilding Rwanda', u'Dr. Seyi Oyesola tours a hospital in Nigeria', u'Patrick Awuah on educating leaders']"
0.105235325225,0.0515600211528,0.0375462718139,0.113167636171,0.143574828133,0.0753569539926,0.0444209413009,0.190375462718,0.0150713907985,0.0708619777895,0.0780010576415,0.0113696456901,0.0253833950291,0.0380750925436,"Novelist Amy Tan digs deep into the creative process, looking for hints of how hers evolved.",20080201,"[culture, entertainment, storytelling, writing]",22.8666666667,3782,2297944,Amy Tan,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/ad9c1de3d4a57b4cb48a76b2774e80ff82bc7bf6_2880x1620.jpg?quality=89&w=600,250,Where does creativity hide?,http://www.ted.com/talks/amy_tan_on_creativity,Amy Tan: Where does creativity hide?,"[u'Tales of Invention', u'Master Storytellers', u'Words About Words', u'The Creative Spark']","[u'Isabel Allende: Tales of passion', u'Maira Kalman, the illustrated woman', u'Isaac Mizrahi on fashion and creativity']"
0.043501048218,0.00982704402516,0.0112683438155,0.321671907757,0.00615828092243,0.255503144654,0.0737683438155,0.0928983228512,0.0947327044025,0.00524109014675,0.0138888888889,0.00340670859539,0.0556865828092,0.0124475890985,"Physicist Brian Greene explains superstring theory, the idea that minscule strands of energy vibrating in 11 dimensions create every particle and force in the universe.",20050201,"[String theory, TED Brain Trust, physics, science, universe]",19.1,7632,3779123,Brian Greene,TED2005,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/174_480x360.jpg?quality=89&w=600,251,Making sense of string theory,http://www.ted.com/talks/brian_greene_on_string_theory,Brian Greene: Making sense of string theory,"[u'Peering into Space', u'Unconventional Explanations']","[u""Brian Cox: CERN's supercollider"", u'Patricia Burchat: Shedding light on dark matter', u'Garrett Lisi: A theory of everything']"
0.00802675585284,0.0066889632107,0.0120401337793,0.142474916388,0.0401337792642,0.350501672241,0.0254180602007,0.159197324415,0.028762541806,0.00133779264214,0.0521739130435,0.00066889632107,0.160535117057,0.0120401337793,"Dean Ornish shares new research that shows how adopting healthy lifestyle habits can affect a person at a genetic level. For instance, he says, when you live healthier, eat better, exercise, and love more, your brain cells actually increase.",20080302,"[aging, genetics, health, health care, medicine, science]",3.2,1495,1268211,Dean Ornish,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/710309c2012fbc73930b26a7fe6a2e2cc8e7b982_2880x1620.jpg?quality=89&w=600,252,Your genes are not your fate,http://www.ted.com/talks/dean_ornish_says_your_genes_are_not_your_fate,Dean Ornish: Your genes are not your fate,"[u'Medicine Without Borders', u'Might You Live a Great Deal Longer?']","[u'Dean Ornish: Healing through diet', u'Aubrey de Grey: A roadmap to end aging', u'Alan Russell: The potential of regenerative medicine']"
0.0813590449954,0.00532598714417,0.00808080808081,0.295684113866,0.0429752066116,0.231037649219,0.0422405876951,0.151698806244,0.0813590449954,0.00385674931129,0.0170798898072,0.00293847566575,0.0301193755739,0.00624426078972,"""Rock-star physicist"" Brian Cox talks about his work on the Large Hadron Collider at CERN. Discussing the biggest of big science in an engaging, accessible way, Cox brings us along on a tour of the massive project.",20080302,"[String theory, big bang, education, physics, science, technology]",14.9833333333,5445,2955924,Brian Cox,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/40121_480x360.jpg?quality=89&w=600,253,CERN's supercollider,http://www.ted.com/talks/brian_cox_on_cern_s_supercollider,Brian Cox: CERN's supercollider,"[u'Technology, History and Destiny', u'To Boldly Go ...', u""What's Next in Tech""]","[u'Brian Greene: Making sense of string theory', u'Patricia Burchat: Shedding light on dark matter', u'Garrett Lisi: A theory of everything']"
0.0411985018727,0.065543071161,0.0243445692884,0.0561797752809,0.265917602996,0.00374531835206,0.110486891386,0.0374531835206,0.0280898876404,0.059925093633,0.119850187266,0.151685393258,0.0,0.0355805243446,"In a very, very early-morning set, They Might Be Giants rock the final day of TED2007.",20070302,"[collaboration, entertainment, guitar, humanity, humor, live music, music, performance]",17.35,534,345355,They Might Be Giants,TED2007,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/40169_480x360.jpg?quality=89&w=600,254,Wake up!,http://www.ted.com/talks/they_might_be_giants_play_at_8_30_am,They Might Be Giants play at 8:30 am,"[u'The Creative Spark', u'Whipsmart Comedy', u'Live Music']","[u'John Hodgman: Aliens, love -- where are they?', u'Stew says ""Black Men Ski""', u'Nellie McKay sings ""Clonie""']"
0.0497925311203,0.0124481327801,0.0677731673582,0.0511756569848,0.0138312586445,0.128630705394,0.0262793914246,0.27939142462,0.0110650069156,0.0912863070539,0.107883817427,0.00276625172891,0.125864453665,0.0318118948824,"Hector Ruiz, the executive chair of AMD, wants to give Internet access to everyone. In this talk, he shares his extraordinary life story and describes AMD's 50x15 initiative that calls for connecting 50 percent of the world by 2015.",20070605,"[Africa, education, global issues, philanthropy, technology]",19.95,723,295250,Hector Ruiz,TEDGlobal 2007,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/40260_480x360.jpg?quality=89&w=600,255,The thinking behind 50x15,http://www.ted.com/talks/hector_ruiz_on_connecting_the_world,Hector Ruiz on connecting the world,"[u'How We Learn', u'Not Business as Usual', u""What's Next in Tech"", u'Rethinking Poverty']","[u'Nicholas Negroponte on One Laptop per Child, two years on', u'Iqbal Quadir says mobiles fight poverty', u'Bono: Action for Africa']"
0.0209781372425,0.0107418172627,0.0224946290914,0.235561733856,0.00227473777328,0.133451282699,0.154934917225,0.134715025907,0.185138379881,0.0063187160369,0.00745608492354,0.00315935801845,0.0764564640465,0.0063187160369,"Mycologist Paul Stamets lists 6 ways the mycelium fungus can help save the universe: cleaning polluted soil, making insecticides, treating smallpox and even flu viruses.",20080302,"[biology, design, food, global issues, pollution, science, technology]",17.7333333333,7913,3757058,Paul Stamets,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/d92f868696918847ff95d08e059764a4b1f6e050_1600x1200.jpg?quality=89&w=600,258,6 ways mushrooms can save the world,http://www.ted.com/talks/paul_stamets_on_6_ways_mushrooms_can_save_the_world,Paul Stamets: 6 ways mushrooms can save the world,"[u'Inspired by Nature', u'Medicine Without Borders', u'A Greener Future?', u'Unconventional Explanations']","[u""Michael Pollan: A plant's-eye view"", u'Ron Eglash: The fractals at the heart of African designs', u'Janine Benyus: The promise of biomimicry']"
0.00989010989011,0.0186813186813,0.0197802197802,0.184615384615,0.00879120879121,0.267032967033,0.13956043956,0.0703296703297,0.0296703296703,0.032967032967,0.0395604395604,0.00549450549451,0.149450549451,0.0241758241758,"Evolutionary biologist Paul Ewald drags us into the sewer to discuss germs. Why are some more harmful than others? How could we make the harmful ones benign? Searching for answers, he examines a disgusting, fascinating case: diarrhea.",20070302,"[bacteria, biology, disease, evolution, global issues, health, illness, medicine, microbiology, science]",17.85,910,391095,Paul Ewald,TED2007,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/40964_480x360.jpg?quality=89&w=600,259,Can we domesticate germs?,http://www.ted.com/talks/paul_ewald_asks_can_we_domesticate_germs,"Paul Ewald asks, Can we domesticate germs?","[u'Medicine Without Borders', u""Evolution's Genius"", u'To Boldly Go ...']","[u""Nathan Wolfe's jungle search for viruses"", u'Paul Rothemund details DNA folding', u'Joshua Klein: The intelligence of crows']"
0.163949275362,0.0163043478261,0.00996376811594,0.217391304348,0.0357789855072,0.0158514492754,0.11865942029,0.0964673913043,0.203804347826,0.0529891304348,0.0398550724638,0.0117753623188,0.00271739130435,0.0144927536232,Michael Moschen puts on a quietly mesmerizing show of juggling. Don't think juggling is an art? You might just change your mind after watching Moschen in motion.,20020302,"[MacArthur grant, dance, entertainment, math, music, physics, sports]",37.0333333333,2208,901674,Michael Moschen,TED2002,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/41100_480x360.jpg?quality=89&w=600,260,Juggling as art ... and science,http://www.ted.com/talks/michael_moschen_juggles_rhythm_and_motion,Michael Moschen juggles rhythm and motion,"[u'Numbers at Play', u'The Creative Spark', u'Art Unusual', u'Spectacular Performance']","[u'Theo Jansen: My creations, a new form of life', u'Arthur Ganson: Moving sculpture']"
0.0194565042611,0.000964785335263,0.00659269979096,0.292008361473,0.100820067535,0.145843383181,0.155008843866,0.107091172214,0.102749638205,0.0020903682264,0.0131853995819,0.00225116578228,0.0493648496543,0.00257276089403,"Hacker and writer Joshua Klein is fascinated by crows. (Notice the gleam of intelligence in their little black eyes?) After a long amateur study of corvid behavior, he's come up with an elegant thought experiment: a machine that could form a new bond between animal and human.",20080302,"[animals, design, hack, intelligence, interface design, technology]",10.1,6219,2311089,Joshua Klein,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/fb4c347b0379b8b7b8fe3ea17a8b0f8f2b583708_2880x1620.jpg?quality=89&w=600,261,A thought experiment on the intelligence of crows,http://www.ted.com/talks/joshua_klein_on_the_intelligence_of_crows,Joshua Klein: The intelligence of crows,"[u'Animals That Amaze', u'Tales of Invention', u""What's Next in Tech"", u""Evolution's Genius""]","[u'Paul Ewald asks, Can we domesticate germs?', u'Paul Stamets: 6 ways mushrooms can save the world', u'Theo Jansen: My creations, a new form of life']"
0.00899708917703,0.00476316485843,0.0500132310135,0.0654935168034,0.0252712357767,0.285922201641,0.0132310134956,0.18285260651,0.0399576607568,0.0142894945753,0.0267266472612,0.0117756020111,0.248081503043,0.0226250330775,"In this fiery and funny talk, New York Times food writer Mark Bittman weighs in on what's wrong with the way we eat now (too much meat, too few plants; too much fast food, too little home cooking), and why it's putting the entire planet at risk.",20071211,"[environment, food, green, obesity, sustainability]",20.1333333333,7558,3567499,Mark Bittman,EG 2007,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/e53dd444ed289f36275590ba3c93ddc161cf83fa_1600x1200.jpg?quality=89&w=600,263,What's wrong with what we eat,http://www.ted.com/talks/mark_bittman_on_what_s_wrong_with_what_we_eat,Mark Bittman: What's wrong with what we eat,"[u'Bold Predictions, Stern Warnings', u'Food Matters', u'A Greener Future?']","[u'Ann Cooper talks school lunches', u""Michael Pollan: A plant's-eye view""]"
0.037513397642,0.00178635226867,0.0239371204001,0.241514826724,0.0128617363344,0.122186495177,0.0239371204001,0.211861379064,0.191139692747,0.00250089317613,0.00678813862094,0.00714540907467,0.115398356556,0.00142908181493,"Ocean explorer Robert Ballard takes us on a mindbending trip to hidden worlds underwater, where he and other researchers are finding unexpected life, resources, even new mountains. He makes a case for serious exploration and mapping. Google Ocean, anyone?",20080228,"[adventure, animals, biodiversity, education, exploration, fish, oceans, science, submarine]",18.3166666667,2799,1212892,Robert Ballard,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/c1a2bf701aa20eb6fe1ce272c403045590989e91_2880x1620.jpg?quality=89&w=600,264,The astonishing hidden world of the deep ocean,http://www.ted.com/talks/robert_ballard_on_exploring_the_oceans,Robert Ballard on exploring the oceans,"[u'Ocean Stories', u'Master Storytellers', u'How We Learn', u'To Boldly Go ...']","[u'Carolyn Porco: This is Saturn', u'Ben Saunders skis to the North Pole', u'Bill Stone: The caves and the moon']"
0.522979397781,0.0126782884311,0.0348652931854,0.133122028526,0.00158478605388,0.0,0.0095087163233,0.158478605388,0.0491283676704,0.0110935023772,0.0475435816165,0.00633914421553,0.0,0.0126782884311,"Singer-songwriter Rokia Traore performs ""Kounandi,"" a breathtaking song that blends Malian instruments with a modern, heartfelt vocal. Note: This song is not available for download.",20070605,"[Africa, guitar, live music, music, singer]",6.43333333333,631,77013,Rokia Traore,TEDGlobal 2007,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/42628_480x360.jpg?quality=89&w=600,265,"""Kounandi""",http://www.ted.com/talks/rokia_traore_sings_kounandi,,,
0.0841730883225,0.00948429164197,0.0195613515116,0.103141671606,0.0717249555424,0.108476585655,0.113218731476,0.255483106106,0.0260818020154,0.0343805572021,0.0812092471844,0.014226437463,0.0486069946651,0.0302311796088,"Designer Yves Behar digs up his creative roots to discuss some of the iconic objects he's created (the Leaf lamp, the Jawbone headset). Then he turns to the witty, surprising, elegant objects he's working on now -- including the ""$100 laptop.""",20080228,"[One Laptop Per Child, business, computers, creativity, design, sex, society]",17.7166666667,1687,1055784,Yves Behar,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/78d02a18ad21ee9032aae5b55690d57f21841ad7_1600x1200.jpg?quality=89&w=600,266,Designing objects that tell stories,http://www.ted.com/talks/yves_behar_on_designing_objects_that_tell_stories,Yves Behar: Designing objects that tell stories,"[u'Design That Matters', u'The Creative Spark']","[u'Ross Lovegrove shares organic designs', u""Joshua Prince-Ramus on Seattle's library"", u'Chris Bangle says great cars are Art']"
0.248975409836,0.00204918032787,0.0133196721311,0.189036885246,0.0599385245902,0.0174180327869,0.195696721311,0.162397540984,0.0706967213115,0.00665983606557,0.0204918032787,0.00614754098361,0.00409836065574,0.0030737704918,Sculptor and engineer Arthur Ganson talks about his work -- kinetic art that explores deep philosophical ideas and is gee-whiz fun to look at.,20040302,"[art, design, engineering, entertainment, humor, philosophy]",15.7333333333,1952,615258,Arthur Ganson,TED2002,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/401_480x360.jpg?quality=89&w=600,267,Moving sculpture,http://www.ted.com/talks/arthur_ganson_makes_moving_sculpture,Arthur Ganson: Moving sculpture,"[u'Art Unusual', u'Tales of Invention', u'The Creative Spark']","[u'Theo Jansen: My creations, a new form of life', u'Vik Muniz: Art with wire, sugar, chocolate and string', u""Jonathan Harris: the Web's secret stories""]"
0.0171428571429,0.0457142857143,0.105714285714,0.0685714285714,0.0142857142857,0.185714285714,0.0542857142857,0.197142857143,0.02,0.0371428571429,0.0771428571429,0.04,0.0828571428571,0.0542857142857,Dr. Seyi Oyesola takes a searing look at health care in underdeveloped countries. His photo tour of a Nigerian teaching hospital -- all low-tech hacks and donated supplies -- drives home the challenge of doing basic health care there.,20070605,"[activism, design, health, health care, invention, public health, technology]",14.3833333333,350,218164,Seyi Oyesola,TEDGlobal 2007,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/43605_480x360.jpg?quality=89&w=600,268,A hospital tour in Nigeria,http://www.ted.com/talks/dr_seyi_oyesola_tours_a_hospital_in_nigeria,Dr. Seyi Oyesola tours a hospital in Nigeria,"[u'Africa: The Next Chapter', u""What's Next in Tech"", u'Medicine Without Borders']","[u'Eleni Gabre-Madhin on Ethiopian economics', u'Patrick Awuah on educating leaders', u'Joseph Lekuton tells a parable for Kenya']"
0.0158506516379,0.0401549841493,0.0468474815076,0.226840436774,0.016555125044,0.141951391335,0.0880591757661,0.0637548432547,0.0676294469884,0.0309968298697,0.0405072208524,0.0239520958084,0.0870024656569,0.109897851356,"Susan Blackmore studies memes: ideas that replicate themselves from brain to brain like a virus. She makes a bold new argument: Humanity has spawned a new kind of meme, the teme, which spreads itself via technology -- and invents ways to keep itself alive",20080228,"[brain, culture, design, evolution, meme, technology]",19.4666666667,2839,698394,Susan Blackmore,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/44116_480x360.jpg?quality=89&w=600,269,"Memes and ""temes""",http://www.ted.com/talks/susan_blackmore_on_memes_and_temes,"Susan Blackmore: Memes and ""temes""","[u'Words About Words', u""What's Next in Tech"", u""Evolution's Genius"", u'How the Mind Works']","[u'Kevin Kelly: How technology evolves', u'Dan Dennett: The illusion of consciousness', u""Michael Pollan: A plant's-eye view""]"
0.0129071911494,0.0104486785495,0.0700676090965,0.0706822372465,0.00614628149969,0.234173325138,0.039336201598,0.19360786724,0.020897357099,0.0215119852489,0.0338045482483,0.0104486785495,0.257529194837,0.0184388444991,"Around the world right now, one billion people are trapped in poor or failing countries. How can we help them? Economist Paul Collier lays out a bold, compassionate plan for closing the gap between rich and poor.",20080302,"[Africa, activism, business, economics, global development, global issues, inequality, politics, poverty]",16.85,1627,910298,Paul Collier,TED2008,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/1cffd7f06b5754232bc90a0ca15b1339487d7200_2400x1800.jpg?quality=89&w=600,270,"The ""bottom billion""",http://www.ted.com/talks/paul_collier_shares_4_ways_to_help_the_bottom_billion,"Paul Collier on the ""bottom billion""","[u'Not Business as Usual', u'Rethinking Poverty', u'Bold Predictions, Stern Warnings']","[u'Jacqueline Novogratz on patient capitalism', u'Hans Rosling: New insights on poverty', u'Ngozi Okonjo-Iweala: Want to help Africa? Do business here']"
